,Brands,Model,Variant,Make Year,Fuel,Transmission,Driven Kilometers,Owners,Location,Price
218,renault,Renault Kwid,CLIMBER 1.0 AT,2018,Petrol,,"19,093",2,bengaluru,"4,14,499"
219,renault,Renault Kwid,RXT,2015,Petrol,Manual,"22,643",1,bengaluru,"3,30,999"
220,renault,Renault Kwid,CLIMBER 1.0 AT,2017,Petrol,Automatic,"24,686",1,bengaluru,"4,40,699"
221,renault,Renault Kwid,RXT 1.0 EASY-R AT,2016,Petrol,,"35,822",2,bengaluru,"3,43,499"
222,renault,Renault Duster,RXZ,2020,Petrol,Manual,"6,996",1,bengaluru,"11,39,299"
223,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"30,759",2,bengaluru,"3,45,999"
224,renault,Renault Kwid,RXT 1.0 EASY-R AT,2018,Petrol,,"14,176",1,bengaluru,"4,22,599"
225,renault,Renault Duster,85 PS RXL OPT,2015,Diesel,Manual,"69,773",2,bengaluru,"6,71,699"
226,renault,Renault Kwid,RXT Opt,2016,Petrol + CNG,Manual,"57,073",2,bengaluru,"3,44,499"
227,renault,Renault Duster,RXL PACK DIESEL 85,2013,Diesel,Manual,"60,187",1,bengaluru,"6,01,099"
228,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"53,414",1,bengaluru,"3,39,099"
229,renault,Renault Duster,85 PS RXE,2019,Diesel,Manual,"11,837",1,bengaluru,"9,94,799"
230,renault,Renault Duster,85 PS RXL,2015,Diesel,Manual,"54,713",1,bengaluru,"6,49,699"
231,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"73,627",2,bengaluru,"3,55,599"
232,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"76,880",1,bengaluru,"4,03,599"
233,renault,Renault Kwid,RXT,2016,Petrol,Manual,"25,227",1,bengaluru,"3,47,599"
234,renault,Renault Kwid,CLIMBER 1.0 AT,2017,Petrol,Manual,"11,633",1,bengaluru,"4,65,499"
235,renault,Renault Kwid,CLIMBER 1.0,2017,Petrol,,"35,141",1,bengaluru,"4,04,799"
236,renault,Renault Kwid,RXT,2015,Petrol,Manual,"29,523",1,bengaluru,"3,53,599"
237,renault,Renault Duster,RXL PETROL 104,2016,Petrol,Manual,"26,732",2,bengaluru,"7,22,599"
238,renault,Renault Duster,RXZ DIESEL 110,2017,Diesel,Manual,"95,627",1,bengaluru,"8,58,299"
239,renault,Renault Duster,RXL 110 PS ADVENTURE,2014,Diesel,Manual,"89,091",1,bengaluru,"7,01,399"
240,renault,Renault Kwid,RXT 1.0 EASY-R AT,2017,Petrol,,"11,194",1,bengaluru,"3,68,699"
241,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"6,190",1,bengaluru,"3,61,899"
242,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,"18,756",1,bengaluru,"3,97,799"
243,renault,Renault Kwid,RXT Opt,2016,Petrol,Manual,411,1,bengaluru,"4,03,899"
244,renault,Renault Pulse,RX L PETROL,2016,Petrol,Manual,"30,523",1,bengaluru,"3,58,599"
245,renault,Renault Kwid,1.0 RXT Opt,2020,Petrol,Manual,"5,479",1,bengaluru,"4,41,699"
246,renault,Renault Kwid,CLIMBER 1.0 AT,2017,Petrol,,"28,568",1,bengaluru,"4,03,699"
247,renault,Renault Duster,RXZ DIESEL 110,2018,Diesel,Manual,"89,441",1,bengaluru,"8,40,399"
248,renault,Renault Duster,RXZ DIESEL 110,2015,Diesel,Manual,"97,986",1,bengaluru,"6,58,899"
249,renault,Renault Kwid,RXT 1.0 EASY-R AT,2016,Petrol,Manual,"21,926",2,bengaluru,"3,64,799"
250,renault,Renault Duster,85 PS RXL,2014,Diesel,Manual,"73,678",1,bengaluru,"6,28,399"
251,mahindra,Mahindra XUV 3OO,1.2 W8 OPT,2019,Petrol,,"2,742",1,bengaluru,"11,81,299"
252,mahindra,Mahindra TUV300,T8,2016,Diesel,Manual,"49,059",1,bengaluru,"7,44,099"
253,mahindra,Mahindra XUV500,W10 AT FWD,2017,Diesel,Automatic,"64,724",1,bengaluru,"14,57,699"
254,mahindra,Mahindra XUV500,W8 FWD,2014,Diesel,Manual,"1,27,850",1,bengaluru,"8,50,199"
255,mahindra,Mahindra Kuv100,K6 D 6 STR,2016,Diesel,Manual,"38,594",1,bengaluru,"3,99,999"
256,mahindra,Mahindra E2O,T2,2014,Electric,Manual,"67,449",1,bengaluru,"2,36,799"
257,mahindra,Mahindra XUV500,W6 4X2,2017,Diesel,Manual,"43,506",1,bengaluru,"11,92,299"
258,mahindra,Mahindra XUV500,W7 FWD,2018,Diesel,,"45,553",1,bengaluru,"13,41,499"
259,mahindra,Mahindra XUV500,W11 (O),2018,Diesel,,"33,834",1,bengaluru,"14,55,899"
260,mahindra,Mahindra XUV500,W10,2015,Diesel,Manual,"1,39,688",1,bengaluru,"9,87,899"
261,mahindra,Mahindra XUV500,W6 4X2,2016,Diesel,Manual,"1,09,225",1,bengaluru,"8,27,199"
262,mahindra,Mahindra Bolero,ZLX,2014,Diesel,Manual,"1,14,198",2,bengaluru,"5,54,999"
263,mahindra,Mahindra XUV500,W8 FWD,2012,Diesel,Manual,"1,24,025",2,bengaluru,"6,76,399"
264,toyota,Toyota YARIS,V MT,2018,Petrol,Manual,"26,525",1,bengaluru,"8,23,299"
265,toyota,Toyota YARIS,V CVT,2018,Petrol,Automatic,"35,733",2,bengaluru,"9,34,699"
266,toyota,Toyota Innova,2.5 V 7STR,2009,Diesel,Manual,"1,43,837",2,bengaluru,"7,34,899"
267,toyota,Toyota Innova,2.5 VX 7 STR BS IV,2014,Diesel,Manual,"2,27,391",1,bengaluru,"10,85,799"
268,toyota,Toyota Fortuner,2.8 4x2 MT,2018,Diesel,Manual,"35,464",1,bengaluru,"29,38,999"
269,toyota,Toyota Etios Liva,G,2011,Petrol,Manual,"33,609",1,bengaluru,"3,73,499"
270,toyota,Toyota Innova,2.5 V 8 STR,2009,Diesel,Manual,"2,04,298",2,bengaluru,"6,52,899"
271,toyota,Toyota Innova,2.5 G2 7 Seater,2013,Diesel,Manual,"30,331",1,bengaluru,"9,36,999"
272,toyota,Toyota Innova Crysta,2.8 ZX AT 7 STR,2017,Diesel,Automatic,"38,228",1,bengaluru,"18,83,499"
273,toyota,Toyota Etios Liva,GD,2011,Diesel,Manual,"1,06,560",1,bengaluru,"3,62,999"
274,toyota,Toyota Corolla Altis,D 4D G,2014,Diesel,Manual,"63,529",1,bengaluru,"9,79,099"
275,toyota,Toyota Fortuner,3.0 MT 4X4,2015,Diesel,Manual,"1,13,284",1,bengaluru,"17,30,899"
276,audi,Audi A6,2.7 TDI,2009,Diesel,Automatic,"1,17,083",2,bengaluru,"5,95,899"
277,audi,Audi A3,35TDI,2015,Diesel,Automatic,"86,537",1,bengaluru,"17,17,799"
278,honda,Honda Brio,1.2 VX AT I VTEC,2013,Petrol,Automatic,"39,594",1,bengaluru,"4,11,599"
279,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"27,478",1,bengaluru,"4,24,799"
280,honda,Honda Brio,1.2 S (O) MT IVTEC,2012,Petrol,Manual,"56,027",2,bengaluru,"3,22,699"
281,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"42,320",2,bengaluru,"4,40,099"
282,honda,Honda Brio,1.2 S MT I VTEC,2015,Petrol,Manual,"4,392",1,bengaluru,"5,12,399"
283,honda,Honda Amaze,1.2 SMT I VTEC,2018,Petrol,Manual,"1,64,521",1,bengaluru,"6,43,199"
284,honda,Honda Brio,1.2 VX MT I VTEC,2015,Petrol,Manual,"47,708",1,bengaluru,"4,08,899"
285,honda,Honda Amaze,1.2 V CVT I VTEC,2018,Petrol,,"19,150",1,bengaluru,"6,93,499"
286,honda,Honda City,S MT PETROL,2010,Petrol,Manual,"67,106",2,bengaluru,"4,09,099"
287,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"28,454",1,bengaluru,"8,27,199"
288,honda,Honda City,V MT PETROL,2009,Petrol,Manual,"72,313",2,bengaluru,"3,86,999"
289,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"31,432",1,bengaluru,"7,37,599"
290,honda,Honda Amaze,1.5 VXMT I DTEC,2018,Diesel,Manual,"27,684",1,bengaluru,"8,25,999"
291,honda,Honda Brio,1.2 VX MT I VTEC,2015,Petrol,Manual,"51,991",1,bengaluru,"4,80,099"
292,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"46,971",1,bengaluru,"8,43,999"
293,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"47,188",1,bengaluru,"8,22,099"
294,honda,Honda City,S MT PETROL,2009,Petrol,Manual,"1,42,543",1,bengaluru,"2,90,199"
295,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"69,569",1,bengaluru,"7,48,899"
296,honda,Honda WR-V,1.2 i-VTEC VX MT,2018,Petrol,Manual,"54,689",1,bengaluru,"8,46,699"
297,honda,Honda City,V MT PETROL,2010,Petrol,Manual,"1,22,392",1,bengaluru,"3,59,699"
298,honda,Honda Jazz,1.2 V MT,2015,Petrol,Manual,"92,373",2,bengaluru,"4,74,499"
299,honda,Honda Amaze,1.2 SMT I VTEC,2018,Petrol,Manual,"13,244",1,bengaluru,"6,28,099"
300,honda,Honda Brio,1.2 EX MT I VTEC,2013,Petrol,Manual,"45,076",1,bengaluru,"3,40,599"
301,honda,Honda Jazz,1.2 V MT,2016,Petrol,Manual,"27,468",1,bengaluru,"6,69,099"
302,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"18,094",1,bengaluru,"8,54,199"
303,honda,Honda WR-V,1.2 S I - VTECH ALIVE EDITION MT,2018,Petrol,Manual,"17,835",1,bengaluru,"7,92,599"
304,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"44,150",1,bengaluru,"7,93,799"
305,honda,Honda WR-V,1.2 i-VTEC VX MT,2017,Petrol,Manual,"57,621",1,bengaluru,"7,34,099"
306,honda,Honda City,SV MT DIESEL,2014,Diesel,Manual,"85,799",1,bengaluru,"6,34,699"
307,honda,Honda Amaze,1.2 EXMT I VTEC,2013,Petrol,Manual,"8,617",2,bengaluru,"3,63,199"
308,honda,Honda Jazz,1.2 V MT,2015,Petrol,Manual,"44,437",2,bengaluru,"5,12,899"
309,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"22,293",1,bengaluru,"8,14,000"
310,honda,Honda City,V MT PETROL,2015,Petrol,Manual,"51,020",1,bengaluru,"6,75,299"
311,honda,Honda City,V MT PETROL,2014,Petrol,Manual,"58,630",2,bengaluru,"5,71,699"
312,honda,Honda City,V MT PETROL,2017,Petrol,Manual,"18,672",1,bengaluru,"8,45,599"
313,honda,Honda Jazz,1.2 V MT,2016,Petrol,Manual,"54,525",1,bengaluru,"5,75,299"
314,honda,Honda City,S MT PETROL,2010,Petrol,Manual,"86,559",2,bengaluru,"4,10,799"
315,honda,Honda Amaze,1.2 VXMT I VTEC,2019,Petrol,Manual,"15,979",1,bengaluru,"7,41,099"
316,honda,Honda City,V MT PETROL,2015,Petrol,Manual,"65,102",2,bengaluru,"6,20,999"
317,honda,Honda Jazz,1.2 V MT,2015,Petrol,Manual,"24,678",1,bengaluru,"5,70,099"
318,honda,Honda Amaze,1.2 VXMT I VTEC,2013,Petrol,Manual,"62,825",1,bengaluru,"4,92,999"
319,honda,Honda City,VX CVT PETROL,2017,Petrol,Automatic,"34,014",1,bengaluru,"9,33,133"
320,honda,Honda Amaze,1.5 EMT I DTEC,2014,Diesel,Manual,"86,153",1,bengaluru,"4,06,299"
321,maruti,Maruti Alto,LXI,2009,Petrol,Manual,"38,264",1,bengaluru,"2,25,899"
322,maruti,Maruti Alto,LXI,2008,Petrol,Manual,"45,812",2,bengaluru,"1,94,499"
323,maruti,Maruti Ritz,VXI BS IV,2011,Petrol,Manual,"45,719",2,bengaluru,"3,39,199"
324,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"32,291",1,bengaluru,"2,27,599"
325,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"6,489",1,bengaluru,"3,43,599"
326,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"40,061",2,bengaluru,"3,28,699"
327,maruti,Maruti Alto,LXI,2012,Petrol,Manual,"24,640",1,bengaluru,"2,93,299"
328,maruti,Maruti Alto K10,LXI,2014,Petrol,Manual,"33,779",1,bengaluru,"2,55,299"
329,maruti,Maruti Alto 800,LXI,2012,Petrol,Manual,"28,642",1,bengaluru,"2,58,199"
330,maruti,Maruti Zen Estilo,LXI,2010,Petrol,Manual,"31,331",2,bengaluru,"2,22,799"
331,maruti,Maruti Wagon R 1.0,VXI,2014,Petrol,Manual,"27,523",1,bengaluru,"4,51,699"
332,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2015,Petrol,Manual,"22,191",1,bengaluru,"3,93,399"
333,maruti,Maruti Alto,LXI,2009,Petrol,Manual,"34,605",1,bengaluru,"2,22,799"
334,maruti,Maruti Ritz,LXI,2011,Petrol,Manual,"27,561",2,bengaluru,"3,42,199"
335,maruti,Maruti Swift,ZDI,2014,Diesel,Manual,"35,205",1,bengaluru,"5,72,799"
336,maruti,Maruti Alto K10,VXI AMT,2015,Petrol,,"12,593",2,bengaluru,"3,75,399"
337,maruti,Maruti Alto 800,LXI,2017,Petrol,Manual,"10,742",2,bengaluru,"3,55,299"
338,maruti,Maruti Alto 800,VXI,2013,Petrol,Manual,"18,516",1,bengaluru,"2,86,699"
339,maruti,Maruti OMNI E,8 STR,2017,Petrol,,"20,182",1,bengaluru,"3,81,299"
340,maruti,Maruti Celerio,VXI AMT,2014,Petrol,Automatic,"24,947",1,bengaluru,"4,19,599"
341,maruti,Maruti Alto 800,LXI,2013,Petrol,Manual,"22,668",1,bengaluru,"2,88,099"
342,maruti,Maruti Celerio,VXI AMT,2014,Petrol,Automatic,"36,805",1,bengaluru,"3,93,099"
343,maruti,Maruti Alto 800,LXI,2012,Petrol,Manual,"40,911",2,bengaluru,"2,44,299"
344,maruti,Maruti Wagon R 1.0,VXI,2014,Petrol,Manual,"51,642",2,bengaluru,"3,69,499"
345,maruti,Maruti Alto K10,LXI,2012,Petrol,Manual,"10,801",1,bengaluru,"2,85,599"
346,maruti,Maruti Alto 800,LXI,2016,Petrol,Manual,"24,003",1,bengaluru,"3,17,699"
347,maruti,Maruti Celerio,ZXI OPT,2019,Petrol,Manual,"5,805",1,bengaluru,"5,80,699"
348,maruti,Maruti Alto K10,VXI,2011,Petrol,Manual,"31,180",2,bengaluru,"2,68,599"
349,maruti,Maruti Swift,VXI,2015,Petrol,Manual,"35,490",1,bengaluru,"5,53,599"
350,maruti,Maruti Alto 800,LXI,2013,Petrol,Manual,"37,150",2,bengaluru,"2,64,099"
351,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2018,Petrol,Manual,"17,010",1,bengaluru,"4,38,999"
352,maruti,Maruti Alto K10,VXI,2012,Petrol,Manual,"36,453",1,bengaluru,"2,77,599"
353,maruti,Maruti Wagon R 1.0,VXI,2015,Petrol,Manual,"29,109",2,bengaluru,"3,92,099"
354,maruti,Maruti Ritz,VXI BS IV,2010,Petrol,Manual,"38,191",1,bengaluru,"3,54,499"
355,maruti,Maruti Swift,VXI,2012,Petrol,Manual,"37,736",2,bengaluru,"4,47,199"
356,maruti,Maruti Alto,LXI,2012,Petrol,Manual,"25,985",1,bengaluru,"2,74,099"
357,maruti,Maruti Wagon R 1.0,VXI,2013,Petrol,Manual,"23,401",1,bengaluru,"3,48,099"
358,maruti,Maruti Eeco,5 STR,2016,Petrol,Manual,"22,531",1,bengaluru,"3,80,199"
359,maruti,Maruti Alto 800,LXI,2012,Petrol,Manual,"24,679",3,bengaluru,"2,36,199"
360,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2012,Petrol,Manual,"33,267",2,bengaluru,"3,27,999"
361,maruti,Maruti Alto K10,VXI,2011,Petrol,Manual,"39,169",1,bengaluru,"2,64,899"
362,maruti,Maruti S PRESSO,VXI PLUS,2019,Petrol,Manual,"10,462",1,bengaluru,"4,81,499"
363,maruti,Maruti Alto K10,VXI,2013,Petrol,Manual,"38,912",2,bengaluru,"2,79,199"
364,maruti,Maruti Wagon R 1.0,VXI,2016,Petrol,Manual,"16,989",2,bengaluru,"4,10,799"
365,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"41,388",3,bengaluru,"2,17,899"
366,maruti,Maruti Ritz,LXI,2011,Petrol,Manual,"39,755",1,bengaluru,"3,63,199"
367,maruti,Maruti Alto,LXI,2011,Petrol,Manual,"46,746",2,bengaluru,"2,22,799"
368,maruti,Maruti Alto K10,VXI OPT,2016,Petrol,Manual,"34,767",1,bengaluru,"3,23,399"
369,maruti,Maruti Celerio,VXI AMT,2017,Petrol,Automatic,"20,790",2,bengaluru,"5,00,399"
370,maruti,Maruti Alto K10,VXI,2015,Petrol,Manual,"26,140",2,bengaluru,"3,05,899"
371,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"34,163",2,bengaluru,"3,15,699"
372,maruti,Maruti Celerio,VXI AMT,2015,Petrol,Automatic,"40,425",2,bengaluru,"4,37,399"
373,maruti,Maruti Celerio,VXI AMT,2014,Petrol,Automatic,"13,928",1,bengaluru,"4,40,799"
374,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"32,647",1,bengaluru,"3,48,199"
375,maruti,Maruti Alto,LXI,2012,Petrol,Manual,"39,773",2,bengaluru,"2,52,899"
376,maruti,Maruti Alto 800,VXI,2017,Petrol,Manual,"6,202",2,bengaluru,"3,60,299"
377,maruti,Maruti OMNI E,8 STR,2017,Petrol,,"28,486",2,bengaluru,"3,18,099"
378,maruti,Maruti Ritz,VXI BS IV,2013,Petrol,Manual,"33,225",1,bengaluru,"4,00,999"
379,maruti,Maruti Alto K10,VXI,2015,Petrol,Manual,"49,168",1,bengaluru,"3,12,199"
380,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2017,Petrol,Manual,"16,638",1,bengaluru,"3,94,599"
381,maruti,Maruti Wagon R 1.0,VXI,2015,Petrol,Manual,"35,128",2,bengaluru,"3,85,399"
382,maruti,Maruti Alto K10,VXI,2011,Petrol,Manual,"70,996",1,bengaluru,"2,42,399"
383,maruti,Maruti Alto K10,VXI,2015,Petrol,Manual,"53,989",1,bengaluru,"3,04,499"
384,maruti,Maruti Wagon R 1.0,VXI,2013,Petrol,Manual,"47,062",1,bengaluru,"3,63,099"
385,maruti,Maruti Ritz,VXI BS IV,2014,Petrol,Manual,"54,073",2,bengaluru,"3,78,799"
386,maruti,Maruti Wagon R 1.0,VXI,2011,Petrol,Manual,"65,270",1,bengaluru,"3,20,699"
387,maruti,Maruti IGNIS,SIGMA 1.2 K12,2017,Petrol,Manual,"13,941",1,bengaluru,"4,93,899"
388,maruti,Maruti Alto,LXI,2011,Petrol,Manual,"72,785",2,bengaluru,"2,34,799"
389,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"47,758",1,bengaluru,"2,41,199"
390,maruti,Maruti Alto 800,LXI,2015,Petrol,Manual,"38,418",1,bengaluru,"3,13,299"
391,maruti,Maruti Wagon R 1.0,VXI,2012,Petrol,Manual,"56,014",1,bengaluru,"3,36,899"
392,maruti,Maruti Alto 800,LXI,2013,Petrol,Manual,"22,219",2,bengaluru,"2,75,099"
393,maruti,Maruti Alto,LXI,2009,Petrol,Manual,"26,432",1,bengaluru,"2,16,699"
394,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2014,Petrol,Manual,"50,960",2,bengaluru,"4,78,099"
395,maruti,Maruti Alto,LXI,2011,Petrol,Manual,"47,876",2,bengaluru,"2,32,999"
396,maruti,Maruti Alto 800,VXI,2016,Petrol,Manual,"34,081",1,bengaluru,"3,10,999"
397,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2019,Petrol,Manual,"5,711",1,bengaluru,"4,76,999"
398,maruti,Maruti Ritz,VXI BS IV,2013,Petrol,Manual,"41,507",1,bengaluru,"4,31,199"
399,maruti,Maruti Swift,VDI,2011,Diesel,Manual,"60,118",2,bengaluru,"3,96,799"
400,maruti,Maruti IGNIS,DELTA 1.2 K12,2018,Petrol,Manual,"1,363",1,bengaluru,"5,50,699"
401,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2019,Petrol,Manual,"11,944",1,bengaluru,"4,99,699"
402,maruti,Maruti Wagon R 1.0,VXI,2016,Petrol,Manual,"27,858",1,bengaluru,"4,34,299"
403,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"36,141",1,bengaluru,"2,28,499"
404,maruti,Maruti Alto K10,VXI,2012,Petrol,Manual,"49,264",1,bengaluru,"2,98,999"
405,maruti,Maruti Alto 800,VXI,2015,Petrol,Manual,"42,428",1,bengaluru,"2,80,799"
406,maruti,Maruti Alto,LXI,2009,Petrol,Manual,"4,28,123",2,bengaluru,"2,01,099"
407,maruti,Maruti Alto K10,VXI (O) AMT,2016,Petrol,Automatic,"28,652",2,bengaluru,"3,80,099"
408,maruti,Maruti Ritz,VXI BS IV,2013,Petrol,Manual,"48,681",1,bengaluru,"4,39,399"
409,maruti,Maruti Celerio,VXI AMT,2018,Petrol,Automatic,"4,051",2,bengaluru,"5,02,799"
410,maruti,Maruti Alto K10,VXI,2010,Petrol,Manual,"42,705",2,bengaluru,"2,39,099"
411,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"50,599",1,bengaluru,"3,10,899"
412,maruti,Maruti Wagon R 1.0,VXI,2013,Petrol,Manual,"46,248",1,bengaluru,"3,70,199"
413,maruti,Maruti Alto,LXI,2010,Petrol,Manual,"57,772",1,bengaluru,"2,34,699"
414,maruti,Maruti Alto K10,VXI,2019,Petrol,Manual,"14,749",2,bengaluru,"3,64,099"
415,maruti,Maruti Ritz,VXI BS IV,2011,Petrol,Manual,"60,921",2,bengaluru,"3,58,799"
416,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2013,Petrol,Manual,"56,518",2,bengaluru,"4,24,199"
417,maruti,Maruti Alto K10,VXI,2010,Petrol,Manual,"56,095",1,bengaluru,"2,29,199"
418,maruti,Maruti Wagon R 1.0,VXI,2016,Petrol,Manual,"23,213",1,bengaluru,"4,25,999"
419,maruti,Maruti Celerio,VXI (O) AMT,2016,Petrol,Automatic,"30,904",1,bengaluru,"4,72,499"
420,maruti,Maruti Wagon R 1.0,VXI,2013,Petrol,Manual,"52,421",1,bengaluru,"3,72,299"
421,maruti,Maruti Alto 800,LXI,2015,Petrol,Manual,"21,980",1,bengaluru,"3,06,199"
422,maruti,Maruti Celerio,VXI AMT,2017,Petrol,Automatic,"35,412",1,bengaluru,"4,77,699"
423,maruti,Maruti Wagon R 1.0,VXI,2016,Petrol,Manual,"27,428",2,bengaluru,"4,20,299"
424,maruti,Maruti Wagon R 1.0,LXI,2010,Petrol,Manual,"52,160",1,bengaluru,"2,71,199"
425,maruti,Maruti Celerio,ZXI OPT,2016,Petrol,Manual,"31,129",1,bengaluru,"4,84,499"
426,maruti,Maruti Ritz,VXI BS IV,2014,Petrol,Manual,"52,410",1,bengaluru,"4,20,099"
427,maruti,Maruti Swift,VXI,2014,Petrol,Manual,"43,434",2,bengaluru,"5,25,599"
428,maruti,Maruti Alto 800,LXI,2015,Petrol,Manual,"41,905",2,bengaluru,"2,87,199"
429,maruti,Maruti Swift,VXI,2013,Petrol,Manual,"45,342",3,bengaluru,"4,20,099"
430,maruti,Maruti Swift Dzire,VDI BS IV,2012,Diesel,Manual,"60,348",1,bengaluru,"4,74,499"
431,maruti,Maruti Swift,VXI,2018,Petrol,Manual,"15,587",1,bengaluru,"6,37,199"
432,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"43,290",3,bengaluru,"3,10,099"
433,maruti,Maruti Celerio,ZXI OPT,2016,Petrol,Manual,"42,195",1,bengaluru,"4,34,999"
434,maruti,Maruti Alto K10,LXI,2011,Petrol,Manual,"66,167",1,bengaluru,"2,34,399"
435,maruti,Maruti Alto,LXI,2009,Petrol,Manual,"48,989",3,bengaluru,"1,80,599"
436,maruti,Maruti Celerio,VXI,2016,Petrol,Manual,"30,947",2,bengaluru,"4,22,099"
437,maruti,Maruti Celerio,ZXI AMT,2016,Petrol,Automatic,"29,551",1,bengaluru,"4,83,199"
438,maruti,Maruti Ritz,VXI BS IV,2011,Petrol,Manual,"62,420",1,bengaluru,"3,61,899"
439,maruti,Maruti Swift,VXI,2012,Petrol,Manual,"29,624",1,bengaluru,"4,38,899"
440,maruti,Maruti Wagon R 1.0,VXI,2014,Petrol,Manual,"46,468",2,bengaluru,"3,63,099"
441,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"39,855",1,bengaluru,"3,47,399"
442,maruti,Maruti Swift,VXI,2013,Petrol,Manual,"26,021",1,bengaluru,"4,99,599"
443,maruti,Maruti Alto K10,VXI,2011,Petrol,Manual,"67,419",4,bengaluru,"2,31,199"
444,maruti,Maruti Alto K10,VXI,2012,Petrol,Manual,"58,683",1,bengaluru,"2,79,899"
445,maruti,Maruti Swift,VXI,2012,Petrol,Manual,"34,311",1,bengaluru,"4,26,899"
446,maruti,Maruti Swift,VXI,2012,Petrol,Manual,"63,009",1,bengaluru,"4,32,799"
447,maruti,Maruti Alto K10,LXI,2011,Petrol,Manual,"64,152",1,bengaluru,"2,41,199"
448,maruti,Maruti Swift,VDI,2012,Diesel,Manual,"33,467",1,bengaluru,"4,66,599"
449,maruti,Maruti Wagon R,LXI,2009,Petrol,Manual,"46,859",2,bengaluru,"2,75,099"
450,maruti,Maruti Swift Dzire,VXI Regal Limited edition,2013,Petrol,,"53,166",1,bengaluru,"4,42,199"
451,maruti,Maruti Ritz,LXI,2013,Petrol,Manual,"58,907",2,bengaluru,"3,51,199"
452,maruti,Maruti Alto K10,LXI,2011,Petrol,Manual,"82,396",3,bengaluru,"2,33,399"
453,maruti,Maruti Swift,ZXI+ BS IV,2018,Petrol,Manual,"24,910",1,bengaluru,"7,09,899"
454,maruti,Maruti Ritz,VXI BS IV,2010,Petrol,Manual,"66,102",2,bengaluru,"3,11,099"
455,maruti,Maruti Eeco,5 STR WITH AC PLUSHTR,2019,Petrol,Manual,"18,812",2,bengaluru,"4,47,799"
456,maruti,Maruti Ritz,ZDI,2014,Diesel,Manual,"66,505",2,bengaluru,"5,03,999"
457,maruti,Maruti Wagon R,VXI BS III,2009,Petrol,Manual,"46,546",1,bengaluru,"2,52,099"
458,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"66,079",1,bengaluru,"3,18,599"
459,maruti,Maruti Alto K10,VXI (O) AMT,2018,Petrol,,"9,861",1,bengaluru,"4,29,799"
460,maruti,Maruti Swift,LXI OPT,2017,Petrol,Manual,"38,561",3,bengaluru,"4,78,199"
461,maruti,Maruti Swift Dzire,VXI 1.2 BS IV,2013,Petrol,Manual,"42,534",1,bengaluru,"4,79,699"
462,maruti,Maruti Alto K10,LXI,2010,Petrol,Manual,"56,300",1,bengaluru,"2,26,499"
463,maruti,Maruti S PRESSO,VXI,2019,Petrol,Manual,"20,518",1,bengaluru,"3,91,699"
464,maruti,Maruti Swift,VXI,2013,Petrol,Manual,"51,646",1,bengaluru,"4,49,299"
465,maruti,Maruti New Wagon-R,VXI (O)1.OL AGS,2019,Petrol,,"19,108",1,bengaluru,"5,03,899"
466,maruti,Maruti Celerio,ZXI AMT,2017,Petrol,Automatic,"72,907",1,bengaluru,"4,25,299"
467,maruti,Maruti Alto K10,VXI OPT,2018,Petrol,Manual,"29,928",1,bengaluru,"3,65,999"
468,maruti,Maruti Alto K10,VXI,2014,Petrol,Manual,"51,984",1,bengaluru,"3,09,099"
